1500,1805.1,1741.2,1270.5,3534.5,1349.7,1644.9,628.29,318.98,941.1,1229.1,1509.2,378.67,242.1,773.27,408.69,1058.6,2565.1,1557.4,1527.7,1557.6,1404.8,2012.4,1874.7,1171.5,1235.4,1874.9,1351.3,1007.1,2012.9,1150.3,989.5,1208.8,305.49,2123.9,832.97,1217.6,2537.1,874.01,678.69,1478.3,714.17,2043.1,1571.6,1059.1,630.59,1442.7,1162.4,1764.9,1525.9,2112.3,4185.5,1371.8,2337.4,1079.2,2022.2,1190.5,951.87,1878.7,980.22,2988.3,1198,1545.9,1703.4,1958.4,1631.2,1514.1,2307,1038.2,3576.2,840.29,725.23,779.5,1045.5,1237.8,659.34,1755.8,385.61,1917.1,1474.2,1211.2,904.93,151.65,2175,2503.1,2094.4,1306.9,1770.5,2782.2,3075.3,352.3,1569.3,2202.9,1782.7,2146.7,1615.9,1138.3,1152.4,2276,2249.9,2857.6,1779.3,1783.7,1482,1716.9,3588.3,1864.8,2175,949.18,2680.6,3044,1195.4,1745.8,3194,2301.6,1494,2148.9,1742.1,954.67,2265.9,1890.5,1298.2,1156,2333.8,2005.5,1625.6,1358.5,1797.1,2856.9,54.733,1832.7,2596.7,624.11,2594.6,3026.5,3152,1974,2384.1,2450.6,1160.6,3065.7,2078.3,1158.9,2027.5,3313.6,1160.9,2924.1,2001.6,481.52,1961.9,1605,2004.1,3813.1,3438.6,3230.6,2002.6,1981.1,3018.8,1051.1,2996.7,601.32,1237.6,555.93,1358.1,3161.2,2489.1,1637.5,4332.9,1594.4,2456.3,2657.8,680.44,1910.2,2559.2,2002.1,1801.7,1482.7,2245.1,2690.2,891,1955.6,1754.7,1002.3,397.8,284.33,1240.5,1912.8,2379.1,2613,962.26,1481,797.42,3133.7,2870.3,1124.4,1861.8,2169.7
1650,2443.9,2372.5,1762.8,4481.2,1836.4,2174.6,961.18,479.75,1272.9,1763.4,1908.3,675.65,422.41,1231.1,638.95,1561.9,3275.9,2020.1,1833.9,2131,1837.5,2519,2418.5,1667.7,1616.3,2414.3,1871.4,1475.5,2631,1521,1397.9,1644.6,464.04,2906.3,1131.4,1693.1,3279.4,1182.6,1031.8,1980.5,1041,2344.4,2023,1360.3,894.45,1905.8,1423.7,2450.6,1855.7,2721.9,5306.9,1702.7,2882,1383.9,2631.5,1553.8,1288.7,2449.9,1321.1,3447.2,1189,1717.9,2242.2,1873.1,2146.1,1998.5,2793.6,1424.8,4282.2,1052,1271.4,950.5,1323.8,1735.1,902.3,2161,649.17,2372.5,1931.9,1486.5,1100.6,195.19,2503.1,3111,2438.2,1677.2,2222.4,3346.4,3876.7,557.38,1924.2,2590.9,2347.8,2668.4,2017.4,1731.1,1861.8,3043.7,2865.1,3915.3,2291.5,2360.2,2010.8,2248.5,4162.4,2454.5,2911.4,1338.9,3070.5,3845.9,1694.7,2451.7,3439.6,2925.6,2149.8,2635.2,1660.2,1380.6,2872.5,2611.5,1793.7,1538.6,2923.9,2636.2,2092.5,1917.3,2571.5,3492.2,108.58,2272.4,3497.7,886.05,3414.7,3928.1,3887.7,2501.5,3201.6,3257.4,1536,3906.4,2505,1758.8,2385.1,4389.9,1590.4,3654.5,2696.5,662.73,2556.7,2162.7,2370.7,4787,4466.9,4159,2777.7,2473.9,3683.3,1522.9,3708.2,795.78,1754.8,671.05,1876.5,3728.2,3214.3,2171.1,5604.2,2093.2,3423.3,3538.4,755.68,2579.5,3258,2620.3,2676.5,2017.1,2751.7,3221.7,1100.7,2749.4,2174.8,1250.4,612.08,345.48,1608.5,2348.6,3108.8,3592.8,1172.6,1966.2,1221.6,4107.3,3632.3,1640,2278.9,2589
1800,2855.4,2984.4,2097.7,5243.6,2469.2,2705,1306.9,729.22,1563,2336.7,2429.8,741.32,574.75,1652.1,1005.6,1960.6,4022.1,2647.6,2568.7,2694.3,2309.1,3111.7,2713.7,2132.1,1743.3,2937.3,2496.4,1990.2,3339.7,1737.8,1713.3,2179,589.15,3570.3,1685.6,2159.9,4131.3,1499,1411.3,2301.1,1384.1,3334.4,2177.6,1739.2,1074.4,2408.8,1972.1,2778.8,2243.4,3308.4,6238.2,2160.8,3660,1516.9,2960.6,1838,1573.6,3120.1,1775.6,4062.2,1646,2046.2,2916,2573.7,2602.1,2499.8,3102.5,2132.7,4926.8,1391.5,1583.2,1267.4,1742.4,2194.6,1117.9,2652.4,1031.7,2739.5,1982.9,1878.8,1506.1,219,2608.5,3688.1,2835.8,2252.8,2968.3,3897.6,4403,829.6,2494.1,3410.4,3063.1,3275.1,2412,2309.1,2288.3,3674,3614.1,4694.9,2698.6,3039.5,2655.2,2741.3,4646.9,2959.7,3448.6,1638.1,3831.9,4423.3,2059.9,2946.9,4026.4,3380,2690,3339.3,1978.5,1800.1,3413,3408.2,1952.2,1944.6,3211.2,3138,2440,2286.8,2902.8,4193.7,192.18,2741.9,4151.5,1122.8,4031.3,4797.9,4594,3041.3,3804.4,3780.8,1821.5,4716.7,3064.9,2151.6,2462.1,5193.3,2301.3,4435.2,3524.2,899.97,3475.4,2558.3,2832.3,5655.1,5324.3,5100.5,3626.9,3021.9,4412,2135.6,4661.6,1016.3,2235,975.51,2514,4679.4,3757.2,2839,6548.5,2691.1,4035.6,4219.1,945.11,3068.2,3773.5,3176.8,3264.2,2546.3,3427.8,3957.8,1440.9,3497,2795.7,1753.2,847.69,368.09,1932.4,3050.7,3771.3,4475.1,1510.5,2399.5,1882.8,4913.1,4371,2259.7,2995.8,3053.5
1950,3158.9,3492,2518.5,6448.1,3455.8,3184.2,1655.8,954.72,1894.9,2851.6,2054.1,813.24,446.55,2112.5,1227.2,2358.1,4886.4,3313.2,2848.2,3349.6,2851.7,3707.3,3239.5,2617.6,2472.8,3552.7,3037.4,2259.3,4158.2,2127.9,2027,2476.1,562.81,4651.3,2013,2579.8,3969.5,1707.8,1610.5,2772.2,1311.9,4195.9,2707.4,2027.2,1243,2979.2,2362,3635.3,2671.9,3921.6,7623.7,3024.4,4302.9,2210.5,3899.6,2339.4,2023.9,3271.5,2099,4790.2,1942.2,2436,3554.8,2613.2,3142.6,3114.5,3685.4,2649,5689.2,1672.3,1634.5,1598.8,2244.6,2021.4,1397.4,3274.5,571.76,3146.1,2879.5,2439.9,1774.6,146.26,2917.5,3872.2,3143.1,2698.1,3774.8,4786.5,5175.4,1105.3,3130.1,4049.2,3594.3,3888.1,2865.6,2809.1,2460.4,4419.6,5086.9,5575,3054.1,4012.4,3206,3262.3,5028.3,3459.4,4091.3,1918.5,4608.2,4998.7,2550.1,3626.2,4710.5,4247.4,3162,4248,2391.5,2298.8,5532,4091.5,2382.9,2380.4,3697.2,3670.1,2869.8,2521.1,3643.7,4897.3,198.89,3207.5,5212,1461.1,4409.3,5509.4,5318,3577.7,4605.7,4489.3,2224.2,5693.4,3585.6,2685.5,3691.3,6079.9,3100.1,5467.4,4113.4,1211.1,4110.9,3247.1,3690.8,6521.5,6713,6197.1,4591.6,3569.1,5149.6,2774.2,5585.9,1303.1,3035.9,1418.1,3348.2,5492.9,4348,3469.6,7961.9,3608.2,4641.7,5458.4,1154.5,3823.4,4880.7,3935.2,4212,3062.8,4236.3,4874.7,1752.3,4672.1,3466.1,2187.7,1107.2,450.9,2459.6,3542,4406.3,5145.9,1771.9,2982,2545.7,6307.5,5258.9,2973.7,3602.1,3758.7
2100,3550,3991.2,2880,6893.1,3465.7,3624.1,1846.1,1315.1,2224.3,3401.5,2567.6,1131.9,615.53,2598.1,1606.5,2643.1,5584.1,3740.2,3221.4,4088.6,3083.1,3870,3489.3,3377.5,2720.8,4063.6,3306.5,2407.4,4250.3,2207,2427.5,2931.8,731.89,5201.4,2296.6,2902.1,5488.8,1995.7,2004.5,2730.8,1645.8,4712.3,2962,2244.4,1487.4,3540.5,2694.6,4115.1,3333.7,4662.8,8892.6,3565.7,4729.3,2830.4,4294.4,3048.1,2360.9,4368.9,2576.1,5340.4,2096.3,2817.3,4433.7,3455.6,3913.5,3683.3,4251.6,2774.8,6423.3,2021.3,2470.1,1837.9,2881.3,2225.4,1695.1,3914.8,829.85,3510.7,3500.3,3033,1895.4,253.7,3344,4970.4,3614,3389.3,3891.5,5647.4,5433,1388.9,3488.5,4236.1,4218.4,4346.8,3774.4,3363.2,3059.4,5050.4,5781.3,6285.8,3622.1,4682.7,3737.1,3725.6,5119.4,4042,4720.4,2177.2,5023.9,4536.3,2827.9,4140.8,5812.5,4723.4,3668.7,5089.8,2852.2,2767.2,4586.9,4799.7,2684.1,2663.1,4106.4,4071,3401.2,2975.7,4022.8,4778.4,392.52,3571.7,5650.4,1579.1,4989.5,6296.8,5975.2,3810.1,5239,5030.7,2538.9,6608.6,4278.7,3180.5,3658.6,6629.7,3605.8,6034.1,4729.6,1480.8,4553.7,3905.1,4017.2,6902.2,7349.9,6966.1,5292.6,4149.6,5753.8,3208.1,6278.8,1622,3275.2,1679.2,4022.9,6240.7,4689.6,4392.2,8657.4,3689.2,5603.8,6215.4,1412.6,4160.4,5587.8,4338,4656.8,3325.6,4664.9,5201.5,1979.2,5227.5,3971.2,2821.1,1406.1,456.78,2867.5,3996.4,4991.5,5852.7,2190.9,3439.9,2985.6,7102.9,5843.5,3659.4,4023.4,4176.1
2250,4074.9,4524.3,3295,8406.9,4470.2,4245.8,2515.5,1530,2687.2,4341.1,3011.5,1327.5,654.17,3460.6,2031.9,3394.9,6770.2,4579.7,4635.4,4720.5,4090.4,4773.9,4085.4,4058.5,2920.7,4998.7,4463,3087.3,5524.2,2868.3,2915.2,3445.8,776.88,6238.4,2993,3647.3,6458.5,2406.5,2418.7,3590,1603.1,6330.9,3657.3,2718.3,1747.8,3826.9,3331.8,5242.3,3735.1,5625.4,10115,4504.2,5565.7,2960.4,5181.8,3939.1,3002.8,5403,3189.1,5912.8,2413.1,3139.3,4993,3724.2,4729.5,3777,4964,3772.1,7714.3,2374.2,2300.9,2471.5,3432.7,3074.6,1962.2,4678.2,1005.4,3989.6,4297.3,3744.3,1922.2,256.63,4123.8,5974.2,4108.3,3840.5,5361.6,6126.2,6666,1895.1,4264.9,5655.1,5185.3,5451.7,4083.9,4256.1,3711.6,6174.3,7400.1,7808.7,4295.2,5922.5,4628.7,4653.5,5782.3,4652.6,5328.6,2574,6137,5260.8,3567.2,5142,6714,5776.9,4503.7,6614.3,3590.4,3695.3,7651.9,5943.1,3243,3233,4561.5,4918.3,4096.6,3425.6,5243.5,5962.4,510.92,4291.6,7181.7,2091.4,5886,7440.5,7036.3,4385.8,6223.1,6108.5,3106.8,7844.8,5044.6,3984.7,4990.5,7967.6,4740.7,7308.1,6096.9,1841.3,6244.3,5020.9,4966.3,8467.3,9489.9,8543.6,6727.2,5063.1,6979.3,3834.6,7389.2,2036.7,4192.1,2360.4,5449.7,7564.4,5724.7,5704.8,10803,4721.7,6770.6,7577.2,1343.4,5306.2,5481.2,5443,5682.6,4213.2,5565.7,6301.5,2498.1,6516.8,4913.8,3580.7,1894.2,797.88,3647.9,4898.8,4543.9,7115.8,2811.5,4271.6,3705.7,8842.7,6957.4,4639.2,4956.9,5071.6
2400,4900.3,5198.3,3825,9259.6,5160.8,4644,3195.8,2030.3,2991.3,5184.4,3487.9,1353.6,847.8,4295.9,2589.6,3947.3,7697.5,5168.7,5216.1,5445.3,4737,5329.1,4605.7,4816.2,3298.1,5457.9,5338.4,3808,6169.1,3366.1,3385.2,3676,869.67,6948.2,3435.1,4387.8,7676.5,2756.7,2592.1,3992.4,2039.7,7046.9,3985.5,3411.3,2137.2,4329.4,3921.7,6075.5,4187.2,6289.4,11595,5315.2,6024,4095.9,5719.2,4661.6,3655,6342.8,3716.5,6482.6,2861.9,3540.4,5570.7,4366.5,5384.2,4443,5427.7,4388.7,8848.3,2868.4,2650.3,2813.6,4041.1,4362.9,2254.5,5331,1307.3,4535.9,5130.1,4460.3,2247.3,389.56,4287.9,6623.7,4509.1,4445.6,6030.7,6625.8,6796.1,2368.8,4860.1,6791.9,5899.3,5905.1,4109.4,5108,4274.7,7043.1,8421.9,8376.3,4894.2,6913.8,5410.6,5527.5,6100.9,5350.2,6176.4,3003.4,6792.8,5683.6,4009.2,5851.5,7078.4,6154.2,5349.5,7347.1,4067.2,4394.3,8533.3,6599.7,3469.6,3599.3,5068.1,5360.8,4509.9,3900.2,5861.6,6697.1,768.03,4536.2,8302.9,2557.2,6481.7,8466.1,7832.5,5210.5,7080.3,6932.2,3566.3,8787.8,5460.9,4533.9,5050.8,8756.9,5561.1,8175.4,6738.7,2179,7223.6,5718.1,5280.5,8784.9,10270,9164,7666.3,5619.8,7563,4391.9,7958.6,2352.9,4576.9,3168.6,6509.6,8571.7,6335.8,6330.2,11361,5488.3,7071.1,8096.3,1674.1,5493.1,7366.9,6061.1,6407.2,4450.9,5619,7132.1,2794.6,7278.9,5530.6,4086.8,2051.3,875.5,4118.8,5775.9,5668,7806.5,3103.9,5012.9,4473.1,9697,7423.3,5364.4,5514.4,5525.6
2550,5189.6,5831,4199.4,10186,5587.8,5693.5,3531.2,2314.5,3527.6,5578.3,4698.4,1531.6,1013.3,5362.4,3081.4,4163,8593,5753.7,5822,6433.8,5110.2,6073.8,5148.7,5345.8,3743.8,6127.5,7101.6,4039.9,6503.2,3800,3872.6,4018.2,974.76,8154.4,3929.6,4927.5,8072.4,3076.9,3088.6,4378.5,2113.9,8210.8,4505.6,3793.3,2317.7,4793.9,4296.5,6345.4,4698.8,7093,12552,6163.8,6854.4,3793.8,6796.5,5445.9,3986.6,7375,4412.9,7083.5,3148.8,3942.3,6163.8,5903.5,6052.3,5081.3,6000.7,5024.9,9786.5,3315.2,3248.3,3120.5,4926.5,4084.4,2620.3,5862.3,1679.3,4943.5,6481.6,4830.1,3053.2,388.7,4856,7464,4970.6,5188.3,7184.1,7097.7,7781,2887.1,5562.9,7728.6,6871.5,6866.5,5597,5875.2,4762.3,7854.8,9439.1,9081.6,5505.5,7390,5975.8,5693.8,6734.7,5851.9,6761.5,3484.8,7297.2,6254.2,4588.4,6309.6,6790.3,6404.8,6063.2,6385.7,4592.5,3964.7,9489.3,7431.1,3941.4,3958.1,5431.1,5851.7,4626.7,4277.1,6407.5,7289.5,1033.3,4837.3,9521,2745.7,6868.5,9344.5,8575.3,5673.5,8009.6,7774,3966,9846.2,5944.9,3909.9,5491.4,9734.7,6466.9,8828.4,7734.4,2514.3,7908.7,6291.2,6150.7,9634.7,11520,9909.3,8809.7,6218.4,8318.8,5387.1,8910.4,2606,5134.3,3149.6,7519.3,9608.5,6893.2,7025.8,12414,6750.7,8659.8,9385.6,1344.7,6119.3,7012.6,6648.5,7147.5,4501.2,6108.6,7721.7,2923.6,8219.4,6280.7,4528.6,2230.9,853.59,4129.4,6414.6,5447.5,8844.1,3580.7,5347.1,5067.2,11243,8160.5,6236.2,5967.8,6279.5
2700,5717,6503.2,4585.1,11392,6458.7,6255.3,4228.4,2597.7,3981.1,6486.2,5405.2,1755.3,1374,5388.2,3630.9,5443.9,9495,6678.6,6008.2,7226.2,6059.3,6916.6,5305.3,6283.1,4623.5,6894.4,8323.7,3921.3,6900.3,4348.3,3983.4,4900,1067.2,9081.1,4723.2,5554.5,9200.6,3643.2,3238.7,4769.4,2656.5,8677.4,4955,4404.3,2903.3,5464.7,4711.7,6884.5,5323.6,7903.7,14238,5953.8,7809.7,4991.6,7821.9,6259.3,4520.2,6479.9,5171,7331.1,3589.2,4439.2,7169,6742.2,6688.9,5921.8,6670.5,5113.8,10629,3723.8,3989,3777.7,5463.3,5528.9,3030.8,6679.6,2010.5,5359.8,6373.2,5649.7,3575.5,566.29,5591.2,7751.5,5549.6,5847.2,7750.2,7960.7,8460.4,3183.2,5344.2,8333.7,6642.1,7838.2,5151.8,6133,5436.6,7932.7,10243,10519,6389.4,8732.2,7128,6846.9,6954.6,6726.4,6999.4,3992.3,8221.5,6752.5,4942.8,6828.7,8912,7094.1,6766.4,8147.4,5252.1,4882.2,9175.9,8421.3,4781.4,4672.4,6087.6,6546,5537.1,4836.4,8160.5,8292.9,944.02,5434.9,10712,3641.4,7520.5,10125,9421.3,6478.9,8849.3,8443.2,4434.3,10867,6771.6,5032.6,6630.1,10869,7483.8,9621.6,9006.4,2901.2,9084.1,7272.5,6206.8,10301,13324,12014,9932,7144.8,9612.3,5938.5,9446.2,2762,5553.9,3533.6,8537.7,10565,7967.9,8023.1,13990,8498.4,9849.7,11350,1359.7,6903.5,9105,7547.8,7992.7,4710.5,6769.4,8439.8,3181.4,9569.1,7086.4,5023.4,3007.8,789.42,4777.1,6912.4,6177.7,9942.2,3717.3,5680.6,6027.2,12549,8679.7,7130.8,6804,6831.2
2850,6257.1,7303.1,4891,12305,7408.4,6267.3,4936.9,3008.4,4349.3,7397.7,5594.4,1964.6,1490,5683.9,4212.5,5777.6,10500,7524.3,6537.6,8121.8,6784.1,7585.6,5838.5,7250.6,4964.7,7672.8,8689.9,4337.7,7525.3,4691.1,4755.2,5228.3,1141.1,10206,5419.3,6065.9,9717.3,4092.4,3503.3,5221.6,2682.8,9868,5240.3,4699.8,3317.4,6213.7,5199.2,7509.3,5819.3,8282,16164,6369.3,8500.5,5826,8337.3,7255.6,5123.4,7538.9,5537.1,8240.1,3979.1,4711,7599.5,6309.5,7561.9,4931.3,7482.4,6027.7,12189,4185.1,4462.3,4298.9,6348,5882.8,3337.5,7045.8,2369.1,5777.8,6324.4,6256.6,3918.3,651.8,6068.4,8786.4,5811.7,6457.7,8855.3,8320.5,9329.5,3854,6625.5,9343.7,6720.8,8677.4,5759.2,6819.1,6112,8932,11434,11743,7130.1,9621.1,7750.2,7294.9,7171,7370.9,7599.9,4392.5,8671.4,7562.7,5762.6,7476.1,8964.6,7669.4,7348,8654.2,6347,5713.5,11954,9635.8,5434.4,5028.2,6833.8,7002.3,5999.2,5347.2,9404.5,8811.8,1225.1,5657.7,12134,3979,7743.9,11793,10217,7147.9,9643,9195.1,4863.4,11800,7049.8,6201.3,7471.5,12110,8324.9,10817,10296,3396.9,8529.5,8211.5,7024.8,11426,14550,11535,11441,7450.6,10561,7098.5,10241,3148.6,6461.2,3520.3,9909.1,10935,8695.8,8702.2,15245,9578.8,10765,12177,1486.8,7462.6,10162,8268.7,9037.8,5093.1,7124.9,9117.9,3481.9,10595,7721,5796.5,3311.4,894.61,5088.1,7441.5,7249.8,11212,4129.6,6498.2,6731.8,13696,9273.7,8212,7585.2,7547.8
3000,7119.3,8302.3,5359.4,13471,8321.3,6786.3,5510,3597.1,4976.4,8403.4,6348.9,2234.4,1732.2,6293.4,4842.5,6441.3,11391,8017.3,7310.1,8868.2,7379.7,8898.6,5232.6,8196.5,5617.2,8150.8,10447,5148.3,8563.2,5326.1,5380.4,5981.2,1217.1,9900,6339.5,6692.4,9720.1,4606.8,3976.8,5926.8,3044.2,9258.7,5732.2,5176.6,3729.4,6962.7,5855.7,8166.3,6362.7,8929.8,17922,7459.4,9204.6,6273.8,9673.2,8055.8,5466.6,8280,6199.3,8832.5,4277.6,5454.2,8083.8,8239.4,7975.9,5557.4,7607.9,6685,12510,4806,4972,4752.2,6789.4,6447.9,3800.2,7912.1,2665.6,6180.8,7056.7,6969.6,4236.5,649.92,6414.6,8775.1,6260.5,7238.3,9731.7,8813.1,9835.2,4227,7001.6,10138,7566.5,9343.7,6448,7822.8,6796.8,10111,12410,12952,7466.9,10682,8333.7,7905.1,7684.9,7984.3,8294.9,4809.6,9347.8,7830.3,6251.9,8537.1,9893.8,8078,8168.1,9651,7508.6,6775,13194,10626,6092.5,5441,7277.1,7601.1,6832.1,5833.8,10338,9811.2,1689.7,5898.2,13863,4757.3,8490.4,12785,11090,8043,10083,10260,5352.9,13113,7973.7,6701.4,8440.4,12992,10003,11489,11407,3679,9327.4,8771.2,7557.9,10871,15695,10945,12840,8499.4,11396,7902.1,10971,3524.1,7235,4140.2,11107,11436,8422,9645.3,16680,10530,11863,13556,1598,8002.4,11150,9288.5,10064,5903.8,8683.2,10063,3872.8,11758,8689.5,6399.8,3871,922.73,5514.4,8165.3,8119.6,11975,4676.9,6912.1,7793.7,15126,9906.7,9140.9,8094.3,8143.9
3150,7806.2,9129.4,5865.2,14657,9045.2,7606.2,6258.5,4138.6,5345.3,9629.3,8025.3,2524,2166.4,7044.7,5648.7,7323.5,11642,9070.1,7208.6,9700,8001.6,9412.2,6946.7,9025.2,6214.7,8976.6,11271,5673,9465.3,6052.2,5993.3,6615.6,1299.1,10714,7358.4,7404.4,11661,5226.6,3985.3,6494.4,3205.5,10270,6714.8,5668.6,4166.7,7835.8,6458.5,8922.7,6772.7,9689.7,19178,8163.9,9687.1,6785.3,10097,8863.6,5957.1,9200.7,6556.8,8987.5,4424.7,5850,9047.9,7565.6,8669.9,5854.7,8454.7,7243.2,13206,5266.4,5321.6,5058.4,7595.5,7122.3,4165.8,8230.2,3102.2,6637.5,7273.3,7609.1,3406.4,643.96,6881.5,11129,6820.9,7839.4,10355,9336.2,10518,4069.5,7772.5,11728,7124.2,9803.2,6472.3,8561.9,7661.8,11323,14034,14030,8454.8,11729,9399.6,8540.6,8270.8,8801.9,8994.6,5569.7,10176,8545.8,6840.9,9295.1,10883,9308.8,9162.4,10959,8055.5,7666.6,14155,11682,6734.1,5777.7,8183.1,8546.3,6559,6418,11360,10756,2153.6,6750.7,15021,5233.5,9401.8,13815,12440,8819.4,11690,11137,6317.1,13122,8705.2,7681.4,8450.9,14244,11026,12529,12651,4089.6,10103,9329.3,8422.2,12677,16960,13450,14051,9434,12629,8728.6,11995,3993.3,7997.7,4558.7,12421,12445,9084.1,10863,18209,11297,13212,15402,1857.3,8909.8,12212,10552,11035,6884.3,9660.9,11202,4223,13162,9941.8,6900.4,4357.6,1114.3,5742.6,9151.6,8969.2,13234,5287.7,7892,8477.7,16938,10635,10753,9050.2,9013.7
3300,8457.7,9967.8,6169,15294,9438.6,8065.4,6880.1,4688.6,5762.5,10442,8801.4,2817.9,2496.9,7745.1,6002.1,7797.6,12406,9503.9,7836.5,10179,8818.6,9926.9,7216.4,9651.2,6560.5,9668.6,12295,5820.2,9932.5,6612.8,6207.3,7023.9,1467.3,11752,8130.8,7948.4,12487,6137.6,4394,6993.1,3423.6,12109,7004.6,6113.9,4601.2,8553.9,6594.2,9467.8,7345.9,10392,20063,8820.2,10335,7896.3,11141,9570.8,6336.6,11492,7249,9737.7,4734.4,6289.4,9138,9720.7,9248.3,6263.7,8453.9,7796.4,13042,5698.2,5670.9,5241.5,8030.9,7788.9,4403.3,8846.8,3465.2,6631.7,8118.1,8116.8,4246.3,614.36,7384.7,11576,7420.3,8491.7,10814,9472.9,11667,5134.1,8299.6,11881,9411.6,10720,6368.1,9418,8429,12232,15006,15274,9041,12677,10368,9285,8461.9,9296.7,9450,5749.3,10844,9168,7420.9,9839.5,12143,9866,9691.6,11574,8477.2,8309.3,15310,12690,7378.3,6881,8287.2,8473.4,7551.1,6881.4,12308,11075,2522.8,5931.8,15873,5625.9,9242.4,13957,12716,9225,12063,11515,5303.5,15559,8771.4,8251.6,8886.9,14994,11845,12686,13608,4557.8,10411,10679,8911.2,12795,17597,11969,14216,10156,13277,9544.8,12222,4211.1,8529.8,4881.6,13651,13504,10179,10423,19068,10774,13659,15525,1855.7,9048.3,12632,11023,12032,7472.7,10189,11655,4555.2,13737,10378,7914.5,4794.2,1101.5,5661.9,9779.3,9202.5,14029,5596.6,8199,9299.8,17618,11087,11546,9772.3,9454.5
3450,9363.1,10550,6854.2,13487,10231,8681.9,7726.8,5450.4,6466.2,12028,9915.4,3209.8,2822.4,8593.1,6956.9,8651.7,13229,10368,8710.9,11182,9758.2,10815,6509.3,10896,7343.9,10545,11003,6401.7,10385,7213.5,6865,7464.2,1681.1,13051,9139.6,9183,13561,7808.2,4820.5,7454.8,3741.1,11141,7834.7,6713.8,4973.9,9479.2,7235.4,10450,7734.4,11172,21716,9858.2,10641,8392.5,12019,10453,6721.5,12721,7891,9970.3,5183.3,6657.8,9700.2,10732,10010,6692.7,9235.2,8383.8,13924,5996.3,5958.2,5690,8523.6,8430.3,4955.1,8764.7,3927.7,6933.1,8550.6,9055,4645.3,644.4,7718.7,12368,7928.6,9226.6,11885,10253,11773,5425,9272.1,12902,10614,11440,7052.5,9959.6,9045.6,13280,16550,16817,9762.5,13782,10906,9732.4,8794.6,9845.9,10352,6324.3,11457,9461.6,8107.7,10994,12315,10415,10742,12687,9404.5,9235.2,16777,13681,7729.5,6749.1,9171.2,9259.2,7898.4,7328.5,12945,12667,2994.1,6084.2,17282,6168.6,9974.6,14469,14616,10277,13365,12542,5731.6,16626,9724.8,9321.7,9716.2,15579,13151,13575,14444,4797.3,11308,11256,9746,11991,19585,13234,15443,10809,13901,10296,13011,4033.9,9364.1,5190.6,14792,14870,10620,11331,20607,12112,14739,16839,1923.9,9445.4,13996,11842,12706,8123,10832,12601,5005.2,14215,11317,7150.3,5141.8,930.86,6128.1,10421,9985,15540,6107.7,8546.7,10213,19075,11498,12028,10109,9915.9
3600,10189,11303,6501.7,14684,11890,9321.6,8100.7,5979.4,6707.7,13166,10695,3667.7,3074.6,9221.7,7622.3,9913.6,13953,11104,8795.9,12140,9863.4,11798,7440,11433,7981.7,11288,11535,6774.2,10973,8171.9,7450.5,8326.8,1863.9,14049,10015,9795.5,14622,7595.3,5422.4,7911.9,4073.5,8691.4,8165.8,7350.9,5475.8,10109,7779.9,11085,8146.6,11735,22547,10645,11390,8359.3,12146,11205,7083.7,14024,8562.5,10331,5176.9,7038.2,10018,11159,10432,6759.9,9474.1,8742.2,15863,6584.6,6522.1,6191.4,8933.7,9090.2,5346,9130.8,4333.6,7201.2,8939.1,9841.1,5857.4,634.31,8114.2,12977,8307.9,9527.5,12220,10706,12061,6462.7,10156,13797,11076,11382,7989.2,10445,8997.8,14344,17199,17371,10282,14427,11392,10139,9247.5,10229,10744,6603,11704,10608,8341.1,11318,13180,10575,11128,12913,9735,9588,17530,14708,7870,7867,9669.8,7110.3,8109.1,7488.3,14045,12997,3309,6100.5,18816,6448.4,10351,14757,15477,10280,13561,12989,5968.8,17851,9621.1,9755.5,9784.7,16242,13955,14695,15161,5187.1,12483,10962,9611.2,12664,20052,14102,16531,11710,14955,10906,13522,4780.5,10194,5636.6,15747,15692,10428,12000,21896,12882,15513,18079,2014.1,9973.9,14813,12190,13345,8434,11409,13207,4836.2,15420,11761,10127,5523.6,751.5,6514,10807,9791.1,15618,5734.2,8803.5,10623,20537,12157,12602,10947,10444
